NameOfFile	Method	CorCoeff	PValue
Calliope_calliope.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.216	P-value : 0.939
Callosciurus_erythraeus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.020	P-value : 0.052
Calomys_callosus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.056	P-value : 0.193
Calomys_expulsus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.073	P-value : 0.865
Camelus_bactrianus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.032	P-value : 0.721
Camelus_dromedarius.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.125	P-value : 0.181
Campostoma_anomalum.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.004	P-value : 0.382
Campostoma_oligolepis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.019	P-value : 0.314
Campostoma_ornatum.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.019	P-value : 0.213
Campylomormyrus_compressirostris.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.126	P-value : 0.995
Campylomormyrus_numenius.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.136	P-value : 0.020
Candidia_barbatus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.030	P-value : 0.935
Canis_aureus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.056	P-value : 0.637
Canis_lupus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.127	P-value : 0.071
Canis_lupus_familiaris.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.063	P-value : 0.193
Capra_aegagrus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.002	P-value : 0.444
Capra_hircus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.179	P-value : 0.013
Capra_sibirica.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.036	P-value : 0.069
Capreolus_capreolus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.048	P-value : 0.830
Capreolus_pygargus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.089	P-value : 0.012
Carasobarbus_fritschii.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.065	P-value : 0.183
Carassius_auratus_auratus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.121	P-value : 0.004
Carassius_auratus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.009	P-value : 0.678
Carassius_gibelio.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.108	P-value : 0.047
Cardinalis_cardinalis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.087	P-value : 0.004
Carollia_brevicauda.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.081	P-value : 0.016
Carollia_castanea.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.014	P-value : 0.288
Carollia_perspicillata.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.010	P-value : 0.597
Carollia_sowelli.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.084	P-value : 0.026
Carpiodes_carpio.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.011	P-value : 0.389
Carpiodes_cyprinus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.059	P-value : 0.869
Catharus_guttatus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.075	P-value : 0.824
Catharus_minimus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.122	P-value : 0.824
Catharus_ustulatus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.066	P-value : 0.181
Cathorops_mapale.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.021	P-value : 0.403
Cathorops_wayuu.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.124	P-value : 0.809
Catopuma_temminckii.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.046	P-value : 0.232
Cavia_aperea.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.047	P-value : 0.905
Cavia_porcellus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.042	P-value : 0.164
Cercopithecus_albogularis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.032	P-value : 0.968
Cervus_elaphus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.021	P-value : 0.753
Chamaeleo_chamaeleon.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.022	P-value : 0.238
Chilabothrus_inornatus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.115	P-value : 0.163
Chimarrogale_himalayica.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.014	P-value : 0.735
Chionomys_roberti.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.006	P-value : 0.514
Chlamydotis_undulata.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.042	P-value : 0.614
Chlorocebus_aethiops.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.033	P-value : 0.916
Chlorocebus_pygerythrus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.019	P-value : 0.913
Chlorocebus_sabaeus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.022	P-value : 0.322
Chlorocebus_tantalus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.005	P-value : 0.535
Chlorocharis_emiliae.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.155	P-value : 0.086
Chlorophanes_spiza.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.085	P-value : 0.740
Clupea_harengus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.034	P-value : 0.757
Clupea_pallasii.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.033	P-value : 0.252
Cobitis_elongatoides.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.089	P-value : 0.903
Cobitis_lutheri.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.029	P-value : 0.249
Cobitis_melanoleuca_granoei.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.228	P-value : 0.922
Cobitis_paludica.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.083	P-value : 0.029
Cobitis_taenia.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.046	P-value : 0.583
Codoma_ornata.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.033	P-value : 0.097
Colobus_angolensis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.023	P-value : 0.279
Coluber_constrictor.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.024	P-value : 0.091
Comephorus_baicalensis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.025	P-value : 0.650
Comephorus_dybowskii.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.019	P-value : 0.551
Conolophus_subcristatus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.014	P-value : 0.565
Contia_tenuis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.203	P-value : 0.023
Copsychus_saularis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.292	P-value : 0.000
Corallus_hortulanus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.052	P-value : 0.926
Coregonus_lavaretus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.072	P-value : 0.155
Coreoleuciscus_splendidus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.022	P-value : 0.269
Corvus_corax.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.014	P-value : 0.560
Corvus_corone.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.014	P-value : 0.375
Corvus_macrorhynchos.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.003	P-value : 0.476
Corydoras_sp..CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.013	P-value : 0.830
Cricetus_cricetus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.122	P-value : 0.025
Crocidura_beatus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.006	P-value : 0.392
Crocidura_dsinezumi.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.045	P-value : 0.194
Crocidura_grayi.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.016	P-value : 0.811
Crocidura_monticola.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.011	P-value : 0.693
Crocidura_olivieri.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.004	P-value : 0.471
Crocidura_shantungensis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.000	P-value : 0.483
Crocidura_sibirica.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.007	P-value : 0.514
Crocodylus_acutus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.114	P-value : 0.970
Crocodylus_niloticus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.009	P-value : 0.421
Cryptomys_hottentotus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.027	P-value : 0.988
Crystallaria_asprella.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.001	P-value : 0.470
Ctenomys_pearsoni.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.037	P-value : 0.764
Ctenomys_rionegrensis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.060	P-value : 0.138
Ctenomys_sp..CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.036	P-value : 0.916
Ctenomys_torquatus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.018	P-value : 0.396
Ctenotus_atlas.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.061	P-value : 0.984
Ctenotus_dux.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.086	P-value : 0.025
Ctenotus_inornatus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.009	P-value : 0.325
Ctenotus_leonhardii.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.013	P-value : 0.314
Ctenotus_pantherinus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.054	P-value : 0.956
Ctenotus_piankai.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.018	P-value : 0.125
Ctenotus_quattuordecimlineatus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.035	P-value : 0.142
Culter_alburnus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.013	P-value : 0.558
Cyanopica_cyanus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.095	P-value : 0.013
Cynomys_ludovicianus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.079	P-value : 0.858
Cynomys_mexicanus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.004	P-value : 0.504
Cynops_ensicauda.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.024	P-value : 0.248
Cynops_pyrrhogaster.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.021	P-value : 0.120
Cynopterus_brachyotis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.063	P-value : 0.058
Cynopterus_sp..CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.008	P-value : 0.310
Cynopterus_sphinx.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.005	P-value : 0.537
