NameOfFile Method CorCoeff PValue Species Gene Samples
Amblysomus_hottentotus.ND2.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.001 0.478 Amblysomus_hottentotus ND2 20
Amblysomus_hottentotus.ND2.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.005 0.594 Amblysomus_hottentotus ND2 30
Amblysomus_hottentotus.ND2.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.031 0.07 Amblysomus_hottentotus ND2 30
Amblysomus_hottentotus.ND2.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance 0.017 0.783 Amblysomus_hottentotus ND2 40
Amblysomus_hottentotus.ND2.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.004 0.591 Amblysomus_hottentotus ND2 40
Amblysomus_hottentotus.ND2.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance 0.004 0.576 Amblysomus_hottentotus ND2 50
Amblysomus_hottentotus.ND2.terminals.nuc.fa.50.samples.mike6.txt DAndDistance 0.011 0.705 Amblysomus_hottentotus ND2 50
Ambystoma_barbouri.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.035 0.215 Ambystoma_barbouri CytB 10
Ambystoma_barbouri.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.087 0.991 Ambystoma_barbouri CytB 10
Amolops_mantzorum.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.17 0.023 Amolops_mantzorum CytB 10
Amolops_mantzorum.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.186 0.007 Amolops_mantzorum CytB 10
Amyda_cartilaginea.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.033 0.121 Amyda_cartilaginea CytB 10
Amyda_cartilaginea.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.012 0.361 Amyda_cartilaginea CytB 10
Anabas_testudineus.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.055 0.251 Anabas_testudineus ND2 10
Anabas_testudineus.ND2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.074 0.088 Anabas_testudineus ND2 10
Anabas_testudineus.ND2.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.12 0.031 Anabas_testudineus ND2 20
Anabas_testudineus.ND2.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.027 0.363 Anabas_testudineus ND2 20
Anaecypris_hispanica.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.037 0.287 Anaecypris_hispanica CytB 10
Anaecypris_hispanica.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.035 0.258 Anaecypris_hispanica CytB 10
Anaecypris_hispanica.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.006 0.377 Anaecypris_hispanica CytB 20
Anaecypris_hispanica.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.02 0.702 Anaecypris_hispanica CytB 20
Anaecypris_hispanica.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.029 0.126 Anaecypris_hispanica CytB 30
Anaecypris_hispanica.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.021 0.173 Anaecypris_hispanica CytB 30
Anaecypris_hispanica.CytB.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.01 0.324 Anaecypris_hispanica CytB 40
Anaecypris_hispanica.CytB.terminals.nuc.fa.40.samples.mike6.txt DAndDistance -0.022 0.14 Anaecypris_hispanica CytB 40
Anarhichas_lupus.ND1.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.211 0.023 Anarhichas_lupus ND1 10
Anarhichas_lupus.ND1.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.204 0.044 Anarhichas_lupus ND1 10
Anarhichas_lupus.ND1.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.139 0.043 Anarhichas_lupus ND1 20
Anarhichas_lupus.ND1.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.076 0.165 Anarhichas_lupus ND1 20
Anas_platyrhynchos.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.005 0.402 Anas_platyrhynchos ND2 10
Anas_platyrhynchos.ND2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.054 0.033 Anas_platyrhynchos ND2 10
Anas_platyrhynchos.ND2.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.082 0.014 Anas_platyrhynchos ND2 20
Anas_platyrhynchos.ND2.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.001 0.517 Anas_platyrhynchos ND2 20
Anas_poecilorhyncha.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.051 0.191 Anas_poecilorhyncha ND2 10
Anas_poecilorhyncha.ND2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0 0.494 Anas_poecilorhyncha ND2 10
Andinoacara_coeruleopunctatus.ATP6.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.034 0.125 Andinoacara_coeruleopunctatus ATP6 10
Andinoacara_coeruleopunctatus.ATP6.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.012 0.632 Andinoacara_coeruleopunctatus ATP6 10
Andinoacara_coeruleopunctatus.ATP6.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.021 0.253 Andinoacara_coeruleopunctatus ATP6 20
Andinoacara_coeruleopunctatus.ATP6.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.025 0.232 Andinoacara_coeruleopunctatus ATP6 20
Andinoacara_coeruleopunctatus.ATP6.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.034 0.162 Andinoacara_coeruleopunctatus ATP6 30
Andinoacara_coeruleopunctatus.ATP6.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.023 0.274 Andinoacara_coeruleopunctatus ATP6 30
Andrias_davidianus.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.009 0.365 Andrias_davidianus ND2 10
Andrias_davidianus.ND2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.007 0.411 Andrias_davidianus ND2 10
Anguilla_anguilla.ATP6.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.025 0.638 Anguilla_anguilla ATP6 10
Anguilla_anguilla.ATP6.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.025 0.25 Anguilla_anguilla ATP6 10
Anguilla_australis_australis.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.028 0.623 Anguilla_australis_australis CytB 10
Anguilla_australis_australis.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.011 0.439 Anguilla_australis_australis CytB 10
Anguilla_australis_schmidti.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.009 0.551 Anguilla_australis_schmidti CytB 10
Anguilla_australis_schmidti.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.138 0.839 Anguilla_australis_schmidti CytB 10
Anguilla_australis_schmidti.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.01 0.563 Anguilla_australis_schmidti CytB 20
Anguilla_australis_schmidti.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.057 0.77 Anguilla_australis_schmidti CytB 20
Anguilla_bicolor_bicolor.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.009 0.528 Anguilla_bicolor_bicolor CytB 10
Anguilla_bicolor_bicolor.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.038 0.638 Anguilla_bicolor_bicolor CytB 10
Anguilla_bicolor_bicolor.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.195 0 Anguilla_bicolor_bicolor CytB 20
Anguilla_bicolor_bicolor.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.025 0.741 Anguilla_bicolor_bicolor CytB 20
Anguilla_bicolor_bicolor.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.052 0.032 Anguilla_bicolor_bicolor CytB 30
Anguilla_bicolor_bicolor.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.002 0.505 Anguilla_bicolor_bicolor CytB 30
Anguilla_bicolor_bicolor.CytB.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.369 0 Anguilla_bicolor_bicolor CytB 40
Anguilla_bicolor_bicolor.CytB.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.059 0.991 Anguilla_bicolor_bicolor CytB 40
Anguilla_bicolor_bicolor.CytB.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance -0.31 0 Anguilla_bicolor_bicolor CytB 50
Anguilla_bicolor_bicolor.CytB.terminals.nuc.fa.50.samples.mike6.txt DAndDistance 0.071 0.995 Anguilla_bicolor_bicolor CytB 50
Anguilla_bicolor_pacifica.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.113 0.084 Anguilla_bicolor_pacifica CytB 10
Anguilla_bicolor_pacifica.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.067 0.182 Anguilla_bicolor_pacifica CytB 10
Anguilla_bicolor_pacifica.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.02 0.36 Anguilla_bicolor_pacifica CytB 20
Anguilla_bicolor_pacifica.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.017 0.306 Anguilla_bicolor_pacifica CytB 20
Anguilla_celebesensis.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.103 0.142 Anguilla_celebesensis CytB 10
Anguilla_japonica.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.062 0.069 Anguilla_japonica CytB 10
Anguilla_japonica.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.005 0.351 Anguilla_japonica CytB 10
Anguilla_japonica.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.073 0.033 Anguilla_japonica CytB 20
Anguilla_japonica.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.025 0.037 Anguilla_japonica CytB 20
Anguilla_japonica.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.067 0.049 Anguilla_japonica CytB 30
Anguilla_japonica.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.01 0.289 Anguilla_japonica CytB 30
Anguilla_luzonensis.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.087 0.253 Anguilla_luzonensis CytB 10
Anguilla_luzonensis.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.022 0.507 Anguilla_luzonensis CytB 10
Anguilla_luzonensis.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.033 0.277 Anguilla_luzonensis CytB 20
Anguilla_luzonensis.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.077 0.161 Anguilla_luzonensis CytB 20
Anguilla_luzonensis.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.027 0.712 Anguilla_luzonensis CytB 30
Anguilla_luzonensis.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.008 0.44 Anguilla_luzonensis CytB 30
Anguilla_marmorata.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.056 0.313 Anguilla_marmorata CytB 10
Anguilla_marmorata.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.01 0.512 Anguilla_marmorata CytB 10
Anguilla_marmorata.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.033 0.689 Anguilla_marmorata CytB 20
Anguilla_marmorata.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.044 0.754 Anguilla_marmorata CytB 20
Anguilla_marmorata.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.002 0.455 Anguilla_marmorata CytB 30
Anguilla_marmorata.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.064 0.929 Anguilla_marmorata CytB 30
Anguilla_marmorata.CytB.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.006 0.426 Anguilla_marmorata CytB 40
Anguilla_marmorata.CytB.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.029 0.731 Anguilla_marmorata CytB 40
Anguilla_marmorata.CytB.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance 0.036 0.893 Anguilla_marmorata CytB 50
Anguilla_marmorata.CytB.terminals.nuc.fa.50.samples.mike6.txt DAndDistance 0.007 0.574 Anguilla_marmorata CytB 50
Anguilla_rostrata.ATP6.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.03 0.66 Anguilla_rostrata ATP6 10
Anguilla_rostrata.ATP6.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.038 0.86 Anguilla_rostrata ATP6 10
Anguis_cephallonica.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.02 0.324 Anguis_cephallonica ND2 10
Anguis_cephallonica.ND2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.028 0.229 Anguis_cephallonica ND2 10
Anguis_fragilis.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.051 0.716 Anguis_fragilis ND2 10
Anguis_fragilis.ND2.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.023 0.648 Anguis_fragilis ND2 20
Anguis_fragilis.ND2.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.014 0.335 Anguis_fragilis ND2 30
Anguis_fragilis.ND2.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.004 0.469 Anguis_fragilis ND2 30
Anguis_fragilis.ND2.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.016 0.351 Anguis_fragilis ND2 40
Anguis_fragilis.ND2.terminals.nuc.fa.40.samples.mike6.txt DAndDistance -0.029 0.18 Anguis_fragilis ND2 40
Anniella_pulchra.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.009 0.625 Anniella_pulchra ND2 10
Anniella_pulchra.ND2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.059 0.999 Anniella_pulchra ND2 10
Anniella_pulchra.ND2.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.005 0.618 Anniella_pulchra ND2 20
Anniella_pulchra.ND2.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.003 0.426 Anniella_pulchra ND2 20
Anniella_pulchra.ND2.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.012 0.24 Anniella_pulchra ND2 30
Anniella_pulchra.ND2.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.003 0.542 Anniella_pulchra ND2 30
Anniella_pulchra.ND2.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.009 0.268 Anniella_pulchra ND2 40
Anniella_pulchra.ND2.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.005 0.598 Anniella_pulchra ND2 40
Anodorhynchus_hyacinthinus.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0 1 Anodorhynchus_hyacinthinus CytB 10
Anolis_allisoni.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.013 0.796 Anolis_allisoni ND2 10
Anolis_allisoni.ND2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.006 0.334 Anolis_allisoni ND2 10
Anolis_allisoni.ND2.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.011 0.762 Anolis_allisoni ND2 20
Anolis_allisoni.ND2.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.008 0.292 Anolis_allisoni ND2 20
Anolis_allisoni.ND2.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.022 0.954 Anolis_allisoni ND2 30
Anolis_allisoni.ND2.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.009 0.288 Anolis_allisoni ND2 30
Anolis_allisoni.ND2.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance 0.007 0.67 Anolis_allisoni ND2 40
Anolis_allisoni.ND2.terminals.nuc.fa.40.samples.mike6.txt DAndDistance -0.007 0.338 Anolis_allisoni ND2 40
Anolis_allisoni.ND2.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance 0.017 0.918 Anolis_allisoni ND2 50
Anolis_allisoni.ND2.terminals.nuc.fa.50.samples.mike6.txt DAndDistance -0.005 0.364 Anolis_allisoni ND2 50
Anolis_allogus.ND1.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.055 0.017 Anolis_allogus ND1 10
Anolis_allogus.ND1.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.059 0.004 Anolis_allogus ND1 10
Anolis_allogus.ND1.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.038 0.038 Anolis_allogus ND1 20
Anolis_allogus.ND1.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.04 0.022 Anolis_allogus ND1 20
Anolis_allogus.ND1.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.029 0.078 Anolis_allogus ND1 30
Anolis_allogus.ND1.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.043 0.012 Anolis_allogus ND1 30
Anolis_carolinensis.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.005 0.364 Anolis_carolinensis ND2 10
Anolis_carolinensis.ND2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.016 0.781 Anolis_carolinensis ND2 10
Anolis_carolinensis.ND2.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.003 0.414 Anolis_carolinensis ND2 20
Anolis_carolinensis.ND2.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.054 0.993 Anolis_carolinensis ND2 20
Anolis_carolinensis.ND2.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.016 0.822 Anolis_carolinensis ND2 30
Anolis_carolinensis.ND2.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.014 0.237 Anolis_carolinensis ND2 30
Anolis_carolinensis.ND2.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance 0.017 0.9 Anolis_carolinensis ND2 40
Anolis_carolinensis.ND2.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.005 0.59 Anolis_carolinensis ND2 40
Anolis_carolinensis.ND2.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance 0.011 0.776 Anolis_carolinensis ND2 50
Anolis_carolinensis.ND2.terminals.nuc.fa.50.samples.mike6.txt DAndDistance 0.001 0.57 Anolis_carolinensis ND2 50
Anolis_homolechis.ND1.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.014 0.273 Anolis_homolechis ND1 10
Anolis_homolechis.ND1.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.001 0.525 Anolis_homolechis ND1 10
Anolis_homolechis.ND1.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.007 0.661 Anolis_homolechis ND1 20
Anolis_homolechis.ND1.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.006 0.45 Anolis_homolechis ND1 20
Anolis_homolechis.ND1.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.034 0.096 Anolis_homolechis ND1 30
Anolis_homolechis.ND1.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.007 0.371 Anolis_homolechis ND1 30
Anolis_homolechis.ND1.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.018 0.23 Anolis_homolechis ND1 40
Anolis_homolechis.ND1.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.003 0.59 Anolis_homolechis ND1 40
Anolis_jubar.ND1.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.017 0.205 Anolis_jubar ND1 10
Anolis_jubar.ND1.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.007 0.354 Anolis_jubar ND1 10
Anolis_porcatus.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.009 0.766 Anolis_porcatus ND2 10
Anolis_porcatus.ND2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.015 0.802 Anolis_porcatus ND2 10
Anolis_porcatus.ND2.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.028 0.972 Anolis_porcatus ND2 20
Anolis_porcatus.ND2.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.006 0.362 Anolis_porcatus ND2 20
Anolis_porcatus.ND2.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.02 0.954 Anolis_porcatus ND2 30
Anolis_porcatus.ND2.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.007 0.348 Anolis_porcatus ND2 30
Anolis_porcatus.ND2.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance 0.016 0.914 Anolis_porcatus ND2 40
Anolis_porcatus.ND2.terminals.nuc.fa.40.samples.mike6.txt DAndDistance -0.006 0.344 Anolis_porcatus ND2 40
Anolis_porcatus.ND2.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance 0.013 0.846 Anolis_porcatus ND2 50
Anolis_porcatus.ND2.terminals.nuc.fa.50.samples.mike6.txt DAndDistance 0.015 0.852 Anolis_porcatus ND2 50
Anolis_sagrei.ND1.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.011 0.872 Anolis_sagrei ND1 10
Anolis_sagrei.ND1.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.003 0.528 Anolis_sagrei ND1 10
Anolis_sagrei.ND1.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.007 0.642 Anolis_sagrei ND1 20
Anolis_sagrei.ND1.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.005 0.548 Anolis_sagrei ND1 20
Anolis_sagrei.ND1.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.005 0.686 Anolis_sagrei ND1 30
Anolis_sagrei.ND1.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.014 0.79 Anolis_sagrei ND1 30
Anolis_sagrei.ND1.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance 0.011 0.786 Anolis_sagrei ND1 40
Anolis_sagrei.ND1.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.006 0.634 Anolis_sagrei ND1 40
Anourosorex_squamipes.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.014 0.246 Anourosorex_squamipes CytB 10
Anourosorex_squamipes.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.009 0.345 Anourosorex_squamipes CytB 10
Anourosorex_squamipes.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.002 0.492 Anourosorex_squamipes CytB 20
Anourosorex_squamipes.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.005 0.581 Anourosorex_squamipes CytB 20
Anourosorex_squamipes.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.005 0.578 Anourosorex_squamipes CytB 30
Anourosorex_squamipes.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.041 0.029 Anourosorex_squamipes CytB 30
Anourosorex_squamipes.CytB.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.003 0.387 Anourosorex_squamipes CytB 40
Anourosorex_squamipes.CytB.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.012 0.736 Anourosorex_squamipes CytB 40
Anourosorex_squamipes.CytB.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance -0.005 0.394 Anourosorex_squamipes CytB 50
Anourosorex_squamipes.CytB.terminals.nuc.fa.50.samples.mike6.txt DAndDistance -0.013 0.271 Anourosorex_squamipes CytB 50
Anourosorex_squamipes.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.011 0.381 Anourosorex_squamipes ND2 10
Anourosorex_squamipes.ND2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.07 0.068 Anourosorex_squamipes ND2 10
Anourosorex_squamipes.ND2.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.042 0.869 Anourosorex_squamipes ND2 20
Anourosorex_squamipes.ND2.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.015 0.327 Anourosorex_squamipes ND2 20
Anourosorex_squamipes.ND2.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.066 0.973 Anourosorex_squamipes ND2 30
Anourosorex_squamipes.ND2.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.004 0.556 Anourosorex_squamipes ND2 30
Anourosorex_squamipes.ND2.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance 0.007 0.57 Anourosorex_squamipes ND2 40
Anourosorex_squamipes.ND2.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.022 0.762 Anourosorex_squamipes ND2 40
Anourosorex_squamipes.ND2.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance 0.025 0.806 Anourosorex_squamipes ND2 50
Anourosorex_squamipes.ND2.terminals.nuc.fa.50.samples.mike6.txt DAndDistance -0.014 0.341 Anourosorex_squamipes ND2 50
Anser_anser.COX2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.405 0.002 Anser_anser COX2 10
Anser_anser.COX2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.227 0.072 Anser_anser COX2 10
Anser_anser.COX2.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.115 0.151 Anser_anser COX2 20
Anser_anser.COX2.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.289 0.012 Anser_anser COX2 20
Anser_cygnoides.COX2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.141 0.244 Anser_cygnoides COX2 10
